question_title,accepted_answer_link,normalized_link
"How can I remove query parameters, like subscription keys, from an API request URL sent back to the user in APIM?",https://learn.microsoft.com/en-us/azure/active-directory-b2c/configure-authentication-sample-react-spa-app,https://learn.microsoft.com/en-us/azure/active-directory-b2c/configure-authentication-sample-react-spa-app
"When scheduling is selected for copy data tool, does it do a full load or incremental load everytime it runs?",https://learn.microsoft.com/en-us/azure/data-factory/tutorial-incremental-copy-multiple-tables-portal,https://learn.microsoft.com/en-us/azure/data-factory/tutorial-incremental-copy-multiple-tables-portal
I have configured Point to Site VPN connection VNET and Gateway and now I am trying to access a VM running in azure and its not accessible. VM is not available in the VNET which I created its in another VNET. Is it because of this. If YES than how I acces,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-peering-gateway-transit#same,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-peering-gateway-transit
Need Help with SQL Database Export to Container - Stuck at 1% Progress,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-import-export-private-link?view=azuresql#limitations,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-import-export-private-link
Move Azure SQL Database,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-copy?view=azuresql&tabs=azure-powershell#copy-using-the-azure-portal,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-copy
Website data ingest,https://learn.microsoft.com/en-us/azure/data-factory/data-movement-security-considerations#encryption-in-transit,https://learn.microsoft.com/en-us/azure/data-factory/data-movement-security-considerations
an Azure subscription be managed by using Microsoft account only? yes or no?,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-external-users,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-external-users
How to check actual log in Monitor of Function,https://learn.microsoft.com/en-us/azure/cosmos-db/change-feed,https://learn.microsoft.com/en-us/azure/cosmos-db/change-feed
Azure DNS Proxy with DNS inbound private resolver,https://learn.microsoft.com/en-us/azure/firewall-manager/vhubs-and-vnets,https://learn.microsoft.com/en-us/azure/firewall-manager/vhubs-and-vnets
How do I fix the problem with my Azure VM saying 'You're about to be signed out'.,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-gpu,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-gpu
While launching VM coming up with following error related to Hyper V,https://learn.microsoft.com/en-us/azure/virtual-machines/generation-2,https://learn.microsoft.com/en-us/azure/virtual-machines/generation-2
"About ""Update your trusted root store for Azure Storage services""",https://learn.microsoft.com/en-us/azure/security/fundamentals/certificate-pinning,https://learn.microsoft.com/en-us/azure/security/fundamentals/certificate-pinning
Request for Guidance on Migrating Azure Resources Across Tenants,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/landing-zone/align-scenario-single-subscription?source=recommendations,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/landing-zone/align-scenario-single-subscription
How to move my resource (VM) to another subscription under a different directory without impacting my associated data disk?,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/move-limitations/virtual-machines-move-limitations?tabs=azure-cli,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/move-limitations/virtual-machines-move-limitations
Blob Capacity by Tier,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage-reference#supported-metrics-for-microsoftstoragestorageaccountsblobservices,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage-reference
Remove Labels from *not* Office Files - Azure AIP,https://learn.microsoft.com/en-us/azure/information-protection/configure-usage-rights,https://learn.microsoft.com/en-us/azure/information-protection/configure-usage-rights
Azure KeyVault DR,https://learn.microsoft.com/en-us/azure/key-vault/general/disaster-recovery-guidance,https://learn.microsoft.com/en-us/azure/key-vault/general/disaster-recovery-guidance
"With two S2S VPN connections, how should traffic be routed to a certain S2S connection in the event of ER downtime?",https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-udr-overview,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-udr-overview
Why does not my Web App Service use its User Assigned Managed Identity but the System Assigned one when resolving Key Vault references in app settings?,https://learn.microsoft.com/en-us/azure/app-service/app-service-key-vault-references?tabs=azure-cli#access-vaults-with-a-user-assigned-identity,https://learn.microsoft.com/en-us/azure/app-service/app-service-key-vault-references
"Authentication, Uploading of images to Azure Blob storage and creating thumbnails",https://learn.microsoft.com/en-us/azure/azure-functions/functions-bindings-storage-blob-trigger?tabs=python-v2%2Cin-process&pivots=programming-language-csharp,https://learn.microsoft.com/en-us/azure/azure-functions/functions-bindings-storage-blob-trigger
Security Family Azure,https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-sql-usage#set-up-ads-for-iaas,https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-sql-usage
Azure Automation - Source Control - PAT - Powershell,https://learn.microsoft.com/en-us/azure/azure-resource-manager/troubleshooting/error-policy-requestdisallowedbypolicy?tabs=azure-cli,https://learn.microsoft.com/en-us/azure/azure-resource-manager/troubleshooting/error-policy-requestdisallowedbypolicy
Why my TTS is suddenly become bad? Speed & punctuation isn't working properly.,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/releasenotes?tabs=text-to-speech,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/releasenotes
Failed to run docker image on azure web app. The image is built and pushed by ADO to ACR,https://learn.microsoft.com/en-us/azure/devops/pipelines/tasks/reference/azure-web-app-container-v1?view=azure-pipelines,https://learn.microsoft.com/en-us/azure/devops/pipelines/tasks/reference/azure-web-app-container-v1
How does automated patching work?,https://learn.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/sql-server-iaas-agent-extension-automate-management?view=azuresql&tabs=azure-powershell,https://learn.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/sql-server-iaas-agent-extension-automate-management
"Why am I being told my data will be deleted in a week due to expired subscription, when I have paid for renewal last November?",https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request,https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request
Details of Encryption Algorithm and Access to Internal Cache in Azure API Management,https://learn.microsoft.com/en-us/azure/azure-cache-for-redis/cache-how-to-encryption,https://learn.microsoft.com/en-us/azure/azure-cache-for-redis/cache-how-to-encryption
Azure Files share maps but only gets the Default share-level permissions,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-identity-multiple-forests,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-identity-multiple-forests
Peering networks...,https://learn.microsoft.com/en-us/azure/virtual-network/tutorial-connect-virtual-networks-portal,https://learn.microsoft.com/en-us/azure/virtual-network/tutorial-connect-virtual-networks-portal
Change ownership of an SQL server,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-copy?view=azuresql&tabs=azure-powershell#copy-to-a-different-subscription,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-copy
Unable to update Application ID URI,https://learn.microsoft.com/en-us/azure/active-directory/develop/security-best-practices-for-app-registration#application-id-uri,https://learn.microsoft.com/en-us/azure/active-directory/develop/security-best-practices-for-app-registration
datalake security at table row level and region level,https://learn.microsoft.com/en-us/azure/data-lake-store/data-lake-store-security-overview,https://learn.microsoft.com/en-us/azure/data-lake-store/data-lake-store-security-overview
"Azure Quantum IonQ Provider Job Failure (Error message: ""job.targetHardware"" is required)",https://learn.microsoft.com/en-us/azure/quantum/quickstart-microsoft-qiskit?source=recommendations&tabs=tabid-ionq&pivots=platform-local,https://learn.microsoft.com/en-us/azure/quantum/quickstart-microsoft-qiskit
SLA for App Configuration deployed into Availability Zones,https://learn.microsoft.com/en-us/azure/azure-app-configuration/concept-disaster-recovery#failover-between-replicas,https://learn.microsoft.com/en-us/azure/azure-app-configuration/concept-disaster-recovery
PostgreSQL with read replica in same delegated subnet,https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-networking-private#replication-across-azure-regions-and-virtual-networks-with-private-networking,https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-networking-private
Clarification on Azure Repos Future and Deprecation Rumors,https://learn.microsoft.com/en-us/azure/devops/repos/get-started/?view=azure-devops,https://learn.microsoft.com/en-us/azure/devops/repos/get-started
Unable upgrade Azure subscription at the end of trial,https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request,https://learn.microsoft.com/en-us/azure/azure-portal/supportability/how-to-create-azure-support-request
Need help to create azure AI personaliser,https://learn.microsoft.com/en-us/azure/ai-services/personalizer/whats-new,https://learn.microsoft.com/en-us/azure/ai-services/personalizer/whats-new
Is there way to manually upgrade VMSS instances to a specific version of an OS?,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-automatic-upgrade#manually-trigger-os-image-upgrades,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-automatic-upgrade
How to optimize the query speed of Group by in Cosmos Db Nosql?,https://learn.microsoft.com/en-us/azure/cosmos-db/analytical-store-introduction,https://learn.microsoft.com/en-us/azure/cosmos-db/analytical-store-introduction
"Retrieve Azure VM backup cost for all VMs, Subscription, Vaults into excel",https://learn.microsoft.com/en-us/azure/cost-management-billing/understand/download-azure-daily-usage,https://learn.microsoft.com/en-us/azure/cost-management-billing/understand/download-azure-daily-usage
How to transition from classic administrators to RBAC for a one-man shop?,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-portal-subscription-admin,https://learn.microsoft.com/en-us/azure/role-based-access-control/role-assignments-portal-subscription-admin
Unable to resolve Azure private DNS in Custom DNS enabled Vnet,https://learn.microsoft.com/en-us/azure/private-link/private-endpoint-dns-integration#virtual-network-workloads-without-custom-dns-server,https://learn.microsoft.com/en-us/azure/private-link/private-endpoint-dns-integration
